"","vacvac","vaccrem","vacliom","cremvac","cremcrem","cremliom","liomvac","liomcrem","liomliom"
"178",0.325228555866645,0.139427263708793,0.535344180424562,0.270945515223665,0.0339633031108671,0.338867015411611,0.140456980462455,0.0290864309043807,0.830456588633165
"179",0.31909172217757,0.139733591449747,0.541174686372683,0.265983150488432,0.0340571521821106,0.342751194921714,0.13692238474338,0.0289632845133657,0.834114330743254
"180",0.313014352530845,0.140015393415481,0.546970254053674,0.261075542112828,0.0341465351653169,0.3466319267327,0.133462646049632,0.0288376148286758,0.837699739121692
"181",0.306997968263976,0.140272741418127,0.552729290317897,0.256223333603272,0.0342314567510817,0.350508513450235,0.130076880631409,0.0287095225036364,0.841213596864955
"182",0.30104401431775,0.140505728117721,0.558450257564529,0.251427121330246,0.0343119244514574,0.354380272401607,0.126764178852711,0.0285791069218227,0.844656714225467
"183",0.295153858589846,0.140714466504127,0.564131674906027,0.246687454840289,0.0343879485378922,0.358246536036726,0.123523607416993,0.0284464661230874,0.848029926459919
"184",0.289328791474424,0.140899089345734,0.569772119179841,0.242004837238578,0.034459541976122,0.362106652293534,0.1203542115294,0.0283116967356698,0.85133409173493
"185",0.283570025583998,0.14105974860756,0.575370225808442,0.237379725639157,0.0345267203582533,0.365959984928045,0.117255016993457,0.0281748939142233,0.85457008909232
"186",0.277878695649272,0.141196614841401,0.580924689509326,0.232812531679779,0.0345895018322768,0.369805913809281,0.114225032240467,0.0280361512835866,0.857738816475946
"187",0.272255858592048,0.14130987655072,0.586434264857231,0.228303622098226,0.0346479070292495,0.373643835179525,0.111263250290203,0.0278955608881163,0.86084118882168
"188",0.266702493765745,0.141399739532962,0.591897766701293,0.223853319366878,0.0347019589883845,0.377473161880354,0.108368650641811,0.0277532131463903,0.863878136211799
"189",0.261219503357608,0.141466426201993,0.597314070440399,0.219461902382256,0.0347516830802828,0.381293323545054,0.105540201094145,0.0276091968110874,0.866850602094767
"190",0.25580771294622,0.141510174893343,0.602682112160436,0.215129607206207,0.0347971069285404,0.38510376675804,0.102776859495064,0.0274635989338427,0.869759541571093
"191",0.250467872207569,0.141531239154892,0.608000888637539,0.210856627855376,0.0348382603299603,0.388903955182048,0.100077575419448,0.0273165048348751,0.872605919745677
"192",0.245200655762542,0.141529887025606,0.613269457211852,0.206643117135555,0.0348751751735925,0.392693369653874,0.097441291775996,0.027167998077182,0.875390710146822
"193",0.240006664158484,0.141506400304894,0.618486935536623,0.202489187517558,0.034907885358824,0.396471508249536,0.0948669463430476,0.0270181604450945,0.878114893211858
"194",0.234886424977173,0.14146107381504,0.623652501207787,0.198394912051207,0.0349364267127305,0.400237886319786,0.0923534732339199,0.0268670719269855,0.880779454839095
"195",0.229840394061408,0.141394214659168,0.628765391279424,0.194360325314091,0.0349608369068989,0.403992036496943,0.0898998042924259,0.0267148107019253,0.883385385005649
"196",0.22486895685224,0.141306141477035,0.633824901670724,0.190385424391752,0.034981155373921,0.40773350867406,0.0875048704194256,0.0265614531300803,0.885933676450494
